method,budget,error_weight,metric,mean,lo,hi,dialogues
depth2,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth2,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth2,0.0,8.0,scope_questions,0.0,0.0,0.0,48
depth2,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
depth2,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
depth3,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
depth3,0.0,8.0,project_correct,0.0,0.0,0.0,48
depth3,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
depth3,0.0,8.0,incorrect,0.0,0.0,0.0,48
depth3,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
depth3,0.0,8.0,questions,0.0,0.0,0.0,48
depth3,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth3,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth3,0.0,8.0,scope_questions,0.0,0.0,0.0,48
depth3,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
depth3,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
full_history,0.0,8.0,loss,1.71875,1.5520833333333333,1.916927083333332,48
full_history,0.0,8.0,project_correct,0.0,0.0,0.0,48
full_history,0.0,8.0,correct,0.3541666666666667,0.22916666666666666,0.4895833333333333,48
full_history,0.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
full_history,0.0,8.0,unfinished,1.6354166666666667,1.5,1.7604166666666667,48
full_history,0.0,8.0,questions,0.0,0.0,0.0,48
full_history,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
full_history,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
full_history,0.0,8.0,scope_questions,0.0,0.0,0.0,48
full_history,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
full_history,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
generic2,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
generic2,0.0,8.0,project_correct,0.0,0.0,0.0,48
generic2,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
generic2,0.0,8.0,incorrect,0.0,0.0,0.0,48
generic2,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
generic2,0.0,8.0,questions,0.0,0.0,0.0,48
generic2,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
generic2,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
generic2,0.0,8.0,scope_questions,0.0,0.0,0.0,48
generic2,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
generic2,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,loss,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,0.0,8.0,correct,2.0,2.0,2.0,48
ideal_depth2,0.0,8.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,questions,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
no_scope,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
no_scope,0.0,8.0,project_correct,0.0,0.0,0.0,48
no_scope,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
no_scope,0.0,8.0,incorrect,0.0,0.0,0.0,48
no_scope,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
no_scope,0.0,8.0,questions,0.0,0.0,0.0,48
no_scope,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
no_scope,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,0.0,8.0,scope_questions,0.0,0.0,0.0,48
no_scope,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
no_scope,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
one_step,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
one_step,0.0,8.0,project_correct,0.0,0.0,0.0,48
one_step,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
one_step,0.0,8.0,incorrect,0.0,0.0,0.0,48
one_step,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
one_step,0.0,8.0,questions,0.0,0.0,0.0,48
one_step,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
one_step,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
one_step,0.0,8.0,scope_questions,0.0,0.0,0.0,48
one_step,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
one_step,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
request_specific,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
request_specific,0.0,8.0,project_correct,0.0,0.0,0.0,48
request_specific,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
request_specific,0.0,8.0,incorrect,0.0,0.0,0.0,48
request_specific,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
request_specific,0.0,8.0,questions,0.0,0.0,0.0,48
request_specific,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
request_specific,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,0.0,8.0,scope_questions,0.0,0.0,0.0,48
request_specific,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
request_specific,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
semantic_memory,0.0,8.0,project_correct,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
semantic_memory,0.0,8.0,incorrect,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
semantic_memory,0.0,8.0,questions,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
semantic_memory,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
completion,1.0,8.0,loss,1.34375,1.1666666666666667,1.5208333333333333,48
completion,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
completion,1.0,8.0,correct,0.65625,0.4791666666666667,0.8333333333333334,48
completion,1.0,8.0,incorrect,0.0,0.0,0.0,48
completion,1.0,8.0,unfinished,1.34375,1.1666666666666667,1.5208333333333333,48
completion,1.0,8.0,questions,1.0,1.0,1.0,48
completion,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
completion,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
completion,1.0,8.0,scope_questions,0.0,0.0,0.0,48
completion,1.0,8.0,predicted_benefit,0.48922563302115857,0.3541666666666667,0.625,48
completion,1.0,8.0,realized_benefit,0.4791666666666667,0.3541666666666667,0.6046874999999972,48
depth2,1.0,8.0,loss,1.3333333333333333,1.1458333333333333,1.5,48
depth2,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
depth2,1.0,8.0,correct,0.6666666666666666,0.5,0.8541666666666666,48
depth2,1.0,8.0,incorrect,0.0,0.0,0.0,48
depth2,1.0,8.0,unfinished,1.3333333333333333,1.1458333333333333,1.5,48
depth2,1.0,8.0,questions,0.5625,0.4166666666666667,0.7083333333333334,48
depth2,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth2,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth2,1.0,8.0,scope_questions,0.0,0.0,0.0,48
depth2,1.0,8.0,predicted_benefit,0.5194133714880333,0.3936976998785987,0.6451179327089838,48
depth2,1.0,8.0,realized_benefit,0.4895833333333333,0.3541666666666667,0.625,48
depth3,1.0,8.0,loss,1.3333333333333333,1.1458333333333333,1.5,48
depth3,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
depth3,1.0,8.0,correct,0.6666666666666666,0.5,0.8541666666666666,48
depth3,1.0,8.0,incorrect,0.0,0.0,0.0,48
depth3,1.0,8.0,unfinished,1.3333333333333333,1.1458333333333333,1.5,48
depth3,1.0,8.0,questions,0.5625,0.4166666666666667,0.7083333333333334,48
depth3,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth3,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth3,1.0,8.0,scope_questions,0.0,0.0,0.0,48
depth3,1.0,8.0,predicted_benefit,0.5194133714880333,0.3936976998785987,0.6451179327089838,48
depth3,1.0,8.0,realized_benefit,0.4895833333333333,0.3541666666666667,0.625,48
full_history,1.0,8.0,loss,1.6875,1.5208333333333333,1.8958333333333333,48
full_history,1.0,8.0,project_correct,0.0,0.0,0.0,48
full_history,1.0,8.0,correct,0.3854166666666667,0.25,0.5208333333333334,48
full_history,1.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
full_history,1.0,8.0,unfinished,1.6041666666666667,1.4786458333333334,1.7291666666666667,48
full_history,1.0,8.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
full_history,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
full_history,1.0,8.0,scope_questions,0.0,0.0,0.0,48
full_history,1.0,8.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,1.0,8.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,1.0,8.0,loss,1.3333333333333333,1.1458333333333333,1.5,48
generic2,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
generic2,1.0,8.0,correct,0.6666666666666666,0.5,0.8541666666666666,48
generic2,1.0,8.0,incorrect,0.0,0.0,0.0,48
generic2,1.0,8.0,unfinished,1.3333333333333333,1.1458333333333333,1.5,48
generic2,1.0,8.0,questions,0.5625,0.4166666666666667,0.7083333333333334,48
generic2,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
generic2,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
generic2,1.0,8.0,scope_questions,0.0,0.0,0.0,48
generic2,1.0,8.0,predicted_benefit,0.5194133714880333,0.3936976998785987,0.6451179327089838,48
generic2,1.0,8.0,realized_benefit,0.4895833333333333,0.3541666666666667,0.625,48
ideal_depth2,1.0,8.0,loss,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,1.0,8.0,correct,2.0,2.0,2.0,48
ideal_depth2,1.0,8.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,questions,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,1.0,8.0,realized_benefit,0.0,0.0,0.0,48
no_scope,1.0,8.0,loss,1.3333333333333333,1.1458333333333333,1.5,48
no_scope,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
no_scope,1.0,8.0,correct,0.6666666666666666,0.5,0.8541666666666666,48
no_scope,1.0,8.0,incorrect,0.0,0.0,0.0,48
no_scope,1.0,8.0,unfinished,1.3333333333333333,1.1458333333333333,1.5,48
no_scope,1.0,8.0,questions,0.5625,0.4166666666666667,0.7083333333333334,48
no_scope,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
no_scope,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,1.0,8.0,scope_questions,0.0,0.0,0.0,48
no_scope,1.0,8.0,predicted_benefit,0.5194133714880333,0.3936976998785987,0.6451179327089838,48
no_scope,1.0,8.0,realized_benefit,0.4895833333333333,0.3541666666666667,0.625,48
one_step,1.0,8.0,loss,1.3333333333333333,1.1458333333333333,1.5,48
one_step,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
one_step,1.0,8.0,correct,0.6666666666666666,0.5,0.8541666666666666,48
one_step,1.0,8.0,incorrect,0.0,0.0,0.0,48
one_step,1.0,8.0,unfinished,1.3333333333333333,1.1458333333333333,1.5,48
one_step,1.0,8.0,questions,0.5625,0.4166666666666667,0.7083333333333334,48
one_step,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
one_step,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
one_step,1.0,8.0,scope_questions,0.0,0.0,0.0,48
one_step,1.0,8.0,predicted_benefit,0.5194133714880333,0.3936976998785987,0.6451179327089838,48
one_step,1.0,8.0,realized_benefit,0.4895833333333333,0.3541666666666667,0.625,48
request_specific,1.0,8.0,loss,1.3333333333333333,1.1458333333333333,1.5,48
request_specific,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
request_specific,1.0,8.0,correct,0.6666666666666666,0.5,0.8541666666666666,48
request_specific,1.0,8.0,incorrect,0.0,0.0,0.0,48
request_specific,1.0,8.0,unfinished,1.3333333333333333,1.1458333333333333,1.5,48
request_specific,1.0,8.0,questions,0.5625,0.4166666666666667,0.7083333333333334,48
request_specific,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
request_specific,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,1.0,8.0,scope_questions,0.0,0.0,0.0,48
request_specific,1.0,8.0,predicted_benefit,0.5194133714880333,0.3936976998785987,0.6451179327089838,48
request_specific,1.0,8.0,realized_benefit,0.4895833333333333,0.3541666666666667,0.625,48
semantic_memory,1.0,8.0,loss,1.6145833333333333,1.3854166666666667,1.875,48
semantic_memory,1.0,8.0,project_correct,0.10416666666666667,0.020833333333333332,0.1875,48
semantic_memory,1.0,8.0,correct,0.4583333333333333,0.28125,0.6458333333333334,48
semantic_memory,1.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
semantic_memory,1.0,8.0,unfinished,1.53125,1.34375,1.7083333333333333,48
semantic_memory,1.0,8.0,questions,0.9479166666666666,0.8854166666666666,0.9895833333333334,48
semantic_memory,1.0,8.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,1.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,1.0,8.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,1.0,8.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,1.0,8.0,predicted_benefit,0.14459764134582018,0.06196886923343722,0.23300408645508133,48
semantic_memory,1.0,8.0,realized_benefit,0.20833333333333334,-0.010416666666666666,0.375,48
completion,2.0,8.0,loss,0.8229166666666666,0.7083333333333334,0.9166666666666666,48
completion,2.0,8.0,project_correct,0.17708333333333334,0.08333333333333333,0.2916666666666667,48
completion,2.0,8.0,correct,1.1770833333333333,1.0833333333333333,1.2916666666666667,48
completion,2.0,8.0,incorrect,0.0,0.0,0.0,48
completion,2.0,8.0,unfinished,0.8229166666666666,0.7083333333333334,0.9166666666666666,48
completion,2.0,8.0,questions,2.0,2.0,2.0,48
completion,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
completion,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
completion,2.0,8.0,scope_questions,0.0,0.0,0.0,48
completion,2.0,8.0,predicted_benefit,1.0502948317724594,1.0101023239680889,1.0905523759972253,48
completion,2.0,8.0,realized_benefit,1.0,0.9375,1.0625,48
depth2,2.0,8.0,loss,0.8541666666666666,0.6875,1.0625,48
depth2,2.0,8.0,project_correct,0.21875,0.10416666666666667,0.3333333333333333,48
depth2,2.0,8.0,correct,1.21875,1.1041666666666667,1.3333333333333333,48
depth2,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
depth2,2.0,8.0,unfinished,0.7708333333333334,0.6559895833333333,0.8854166666666666,48
depth2,2.0,8.0,questions,1.6979166666666667,1.5625,1.8229166666666667,48
depth2,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth2,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth2,2.0,8.0,scope_questions,0.0,0.0,0.0,48
depth2,2.0,8.0,predicted_benefit,1.085555411030177,1.0401925078043706,1.13593695802983,48
depth2,2.0,8.0,realized_benefit,0.96875,0.7809895833333333,1.1041666666666667,48
depth3,2.0,8.0,loss,0.8541666666666666,0.6875,1.0625,48
depth3,2.0,8.0,project_correct,0.21875,0.10416666666666667,0.3333333333333333,48
depth3,2.0,8.0,correct,1.21875,1.1041666666666667,1.3333333333333333,48
depth3,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
depth3,2.0,8.0,unfinished,0.7708333333333334,0.6559895833333333,0.8854166666666666,48
depth3,2.0,8.0,questions,1.6979166666666667,1.5625,1.8229166666666667,48
depth3,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth3,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth3,2.0,8.0,scope_questions,0.0,0.0,0.0,48
depth3,2.0,8.0,predicted_benefit,1.085555411030177,1.0401925078043706,1.13593695802983,48
depth3,2.0,8.0,realized_benefit,0.96875,0.7809895833333333,1.1041666666666667,48
full_history,2.0,8.0,loss,1.6875,1.5208333333333333,1.8958333333333333,48
full_history,2.0,8.0,project_correct,0.0,0.0,0.0,48
full_history,2.0,8.0,correct,0.3854166666666667,0.25,0.5208333333333334,48
full_history,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
full_history,2.0,8.0,unfinished,1.6041666666666667,1.4786458333333334,1.7291666666666667,48
full_history,2.0,8.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
full_history,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
full_history,2.0,8.0,scope_questions,0.0,0.0,0.0,48
full_history,2.0,8.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,2.0,8.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,2.0,8.0,loss,0.8541666666666666,0.6875,1.0625,48
generic2,2.0,8.0,project_correct,0.21875,0.10416666666666667,0.3333333333333333,48
generic2,2.0,8.0,correct,1.21875,1.1041666666666667,1.3333333333333333,48
generic2,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
generic2,2.0,8.0,unfinished,0.7708333333333334,0.6559895833333333,0.8854166666666666,48
generic2,2.0,8.0,questions,1.6979166666666667,1.5625,1.8229166666666667,48
generic2,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
generic2,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
generic2,2.0,8.0,scope_questions,0.0,0.0,0.0,48
generic2,2.0,8.0,predicted_benefit,1.085555411030177,1.0401925078043706,1.13593695802983,48
generic2,2.0,8.0,realized_benefit,0.96875,0.7809895833333333,1.1041666666666667,48
ideal_depth2,2.0,8.0,loss,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,2.0,8.0,correct,2.0,2.0,2.0,48
ideal_depth2,2.0,8.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,questions,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,2.0,8.0,realized_benefit,0.0,0.0,0.0,48
no_scope,2.0,8.0,loss,0.8541666666666666,0.6875,1.0625,48
no_scope,2.0,8.0,project_correct,0.21875,0.10416666666666667,0.3333333333333333,48
no_scope,2.0,8.0,correct,1.21875,1.1041666666666667,1.3333333333333333,48
no_scope,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
no_scope,2.0,8.0,unfinished,0.7708333333333334,0.6559895833333333,0.8854166666666666,48
no_scope,2.0,8.0,questions,1.6979166666666667,1.5625,1.8229166666666667,48
no_scope,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
no_scope,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,2.0,8.0,scope_questions,0.0,0.0,0.0,48
no_scope,2.0,8.0,predicted_benefit,1.085555411030177,1.0401925078043706,1.13593695802983,48
no_scope,2.0,8.0,realized_benefit,0.96875,0.7809895833333333,1.1041666666666667,48
one_step,2.0,8.0,loss,1.34375,1.1145833333333333,1.59375,48
one_step,2.0,8.0,project_correct,0.16666666666666666,0.0625,0.2708333333333333,48
one_step,2.0,8.0,correct,0.7291666666666666,0.5411458333333333,0.9166666666666666,48
one_step,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
one_step,2.0,8.0,unfinished,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,2.0,8.0,questions,0.8229166666666666,0.60390625,1.0520833333333333,48
one_step,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
one_step,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
one_step,2.0,8.0,scope_questions,0.0,0.0,0.0,48
one_step,2.0,8.0,predicted_benefit,0.6480012140131809,0.4877620425771767,0.8082081382240722,48
one_step,2.0,8.0,realized_benefit,0.4791666666666667,0.25,0.6875,48
request_specific,2.0,8.0,loss,0.8541666666666666,0.6875,1.0625,48
request_specific,2.0,8.0,project_correct,0.21875,0.10416666666666667,0.3333333333333333,48
request_specific,2.0,8.0,correct,1.21875,1.1041666666666667,1.3333333333333333,48
request_specific,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
request_specific,2.0,8.0,unfinished,0.7708333333333334,0.6559895833333333,0.8854166666666666,48
request_specific,2.0,8.0,questions,1.6979166666666667,1.5625,1.8229166666666667,48
request_specific,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
request_specific,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,2.0,8.0,scope_questions,0.0,0.0,0.0,48
request_specific,2.0,8.0,predicted_benefit,1.085555411030177,1.0401925078043706,1.13593695802983,48
request_specific,2.0,8.0,realized_benefit,0.96875,0.7809895833333333,1.1041666666666667,48
semantic_memory,2.0,8.0,loss,1.0833333333333333,0.8645833333333334,1.34375,48
semantic_memory,2.0,8.0,project_correct,0.19791666666666666,0.09375,0.3229166666666667,48
semantic_memory,2.0,8.0,correct,0.9895833333333334,0.8229166666666666,1.1666666666666667,48
semantic_memory,2.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
semantic_memory,2.0,8.0,unfinished,1.0,0.8229166666666666,1.1666666666666667,48
semantic_memory,2.0,8.0,questions,1.6666666666666667,1.5104166666666667,1.8020833333333333,48
semantic_memory,2.0,8.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,2.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,2.0,8.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,2.0,8.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,2.0,8.0,predicted_benefit,0.6274605445716266,0.4974305194242107,0.7530916688345473,48
semantic_memory,2.0,8.0,realized_benefit,0.7395833333333334,0.5,0.9375,48
completion,4.0,8.0,loss,0.23958333333333334,0.13541666666666666,0.3645833333333333,48
completion,4.0,8.0,project_correct,0.7604166666666666,0.6354166666666666,0.8645833333333334,48
completion,4.0,8.0,correct,1.7604166666666667,1.6354166666666667,1.8645833333333333,48
completion,4.0,8.0,incorrect,0.0,0.0,0.0,48
completion,4.0,8.0,unfinished,0.23958333333333334,0.13541666666666666,0.3645833333333333,48
completion,4.0,8.0,questions,3.6875,3.5625,3.8125,48
completion,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
completion,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
completion,4.0,8.0,scope_questions,0.0,0.0,0.0,48
completion,4.0,8.0,predicted_benefit,1.7333506763787723,1.6077111515782174,1.8432196821886924,48
completion,4.0,8.0,realized_benefit,1.5833333333333333,1.4375,1.71875,48
depth2,4.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
depth2,4.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
depth2,4.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
depth2,4.0,8.0,incorrect,0.0,0.0,0.0,48
depth2,4.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
depth2,4.0,8.0,questions,3.2916666666666665,3.0208333333333335,3.5416666666666665,48
depth2,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth2,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth2,4.0,8.0,scope_questions,0.0,0.0,0.0,48
depth2,4.0,8.0,predicted_benefit,1.7471275580992025,1.6335254617585848,1.8434318635102318,48
depth2,4.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
depth3,4.0,8.0,loss,0.10416666666666667,0.020833333333333332,0.1875,48
