context,rep,method,step,donor,recipient,donor_initial_correct,donor_current_correct,help,harm,scale_fixed,scale_harmed,relation
3bffffb2d174ab95cfdeb3eacc9c0afb,1,adaptive,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,adaptive,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,1,0,1,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,adaptive,2,af892083cb5823b4e81bc4a18d0162db,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,reattempt,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,reattempt,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,reattempt,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,reattempt,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,reattempt,2,e2164a95603660da8e3b21396f51c71d,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,reattempt,2,e2164a95603660da8e3b21396f51c71d,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,context
ea8b291b240fab467592f64e1d073957,0,memory,1,5a34f560307e440d8b4e9e4333a7efb7,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,memory,1,5a34f560307e440d8b4e9e4333a7efb7,ad5fb75b151c6c6ef20fc77c0f913087,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,memory,1,5a34f560307e440d8b4e9e4333a7efb7,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,memory,1,5a34f560307e440d8b4e9e4333a7efb7,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,memory,1,5a34f560307e440d8b4e9e4333a7efb7,98095ddf8ff4e200e3ce347fe3322987,0.0,0.0,0,0,0,0,context
ea8b291b240fab467592f64e1d073957,0,memory,2,8672c940043ce90c4ab20460bcd7d856,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,memory,2,8672c940043ce90c4ab20460bcd7d856,ad5fb75b151c6c6ef20fc77c0f913087,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,memory,2,8672c940043ce90c4ab20460bcd7d856,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,1,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,memory,2,8672c940043ce90c4ab20460bcd7d856,98095ddf8ff4e200e3ce347fe3322987,0.0,0.0,0,0,0,1,context
ea8b291b240fab467592f64e1d073957,0,source_rule,1,5a34f560307e440d8b4e9e4333a7efb7,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,source_rule,1,5a34f560307e440d8b4e9e4333a7efb7,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,source_rule,2,8672c940043ce90c4ab20460bcd7d856,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,1,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,fixed_audit,1,5a34f560307e440d8b4e9e4333a7efb7,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,fixed_audit,1,5a34f560307e440d8b4e9e4333a7efb7,ad5fb75b151c6c6ef20fc77c0f913087,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,fixed_audit,1,5a34f560307e440d8b4e9e4333a7efb7,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,fixed_audit,2,8672c940043ce90c4ab20460bcd7d856,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,fixed_audit,2,8672c940043ce90c4ab20460bcd7d856,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,1,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,fixed_audit,2,8672c940043ce90c4ab20460bcd7d856,ad5fb75b151c6c6ef20fc77c0f913087,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,adaptive,1,5a34f560307e440d8b4e9e4333a7efb7,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,adaptive,1,5a34f560307e440d8b4e9e4333a7efb7,ad5fb75b151c6c6ef20fc77c0f913087,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,adaptive,1,5a34f560307e440d8b4e9e4333a7efb7,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,adaptive,2,18215b5f92b53e7dc9e7af68725e9905,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,adaptive,2,18215b5f92b53e7dc9e7af68725e9905,ad5fb75b151c6c6ef20fc77c0f913087,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,adaptive,2,18215b5f92b53e7dc9e7af68725e9905,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,reattempt,1,5a34f560307e440d8b4e9e4333a7efb7,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,0,reattempt,1,5a34f560307e440d8b4e9e4333a7efb7,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,0,reattempt,2,8672c940043ce90c4ab20460bcd7d856,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,1,ad5fb75b151c6c6ef20fc77c0f913087,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,1,ad5fb75b151c6c6ef20fc77c0f913087,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,1,ad5fb75b151c6c6ef20fc77c0f913087,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,1,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,1,ad5fb75b151c6c6ef20fc77c0f913087,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,1,ad5fb75b151c6c6ef20fc77c0f913087,98095ddf8ff4e200e3ce347fe3322987,0.0,0.0,0,0,0,0,context
ea8b291b240fab467592f64e1d073957,1,memory,2,18215b5f92b53e7dc9e7af68725e9905,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,1,memory,2,18215b5f92b53e7dc9e7af68725e9905,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,2,18215b5f92b53e7dc9e7af68725e9905,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,memory,2,18215b5f92b53e7dc9e7af68725e9905,98095ddf8ff4e200e3ce347fe3322987,0.0,0.0,1,0,0,0,context
ea8b291b240fab467592f64e1d073957,1,source_rule,2,18215b5f92b53e7dc9e7af68725e9905,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,1,source_rule,2,18215b5f92b53e7dc9e7af68725e9905,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,fixed_audit,1,ad5fb75b151c6c6ef20fc77c0f913087,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,fixed_audit,1,ad5fb75b151c6c6ef20fc77c0f913087,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,fixed_audit,1,ad5fb75b151c6c6ef20fc77c0f913087,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,1,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,fixed_audit,2,18215b5f92b53e7dc9e7af68725e9905,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,1,fixed_audit,2,18215b5f92b53e7dc9e7af68725e9905,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,fixed_audit,2,18215b5f92b53e7dc9e7af68725e9905,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,adaptive,1,ad5fb75b151c6c6ef20fc77c0f913087,18215b5f92b53e7dc9e7af68725e9905,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,adaptive,1,ad5fb75b151c6c6ef20fc77c0f913087,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,adaptive,1,ad5fb75b151c6c6ef20fc77c0f913087,8672c940043ce90c4ab20460bcd7d856,0.0,0.0,0,1,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,adaptive,2,26feaea6d5580fed35f9b06439f05bb1,18215b5f92b53e7dc9e7af68725e9905,1.0,1.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,1,adaptive,2,26feaea6d5580fed35f9b06439f05bb1,98095ddf8ff4e200e3ce347fe3322987,1.0,1.0,0,0,0,1,context
ea8b291b240fab467592f64e1d073957,1,adaptive,2,26feaea6d5580fed35f9b06439f05bb1,5a34f560307e440d8b4e9e4333a7efb7,1.0,1.0,0,0,0,0,lexical
ea8b291b240fab467592f64e1d073957,1,reattempt,2,18215b5f92b53e7dc9e7af68725e9905,26feaea6d5580fed35f9b06439f05bb1,0.0,0.0,0,0,0,0,evidence
ea8b291b240fab467592f64e1d073957,1,reattempt,2,18215b5f92b53e7dc9e7af68725e9905,5a34f560307e440d8b4e9e4333a7efb7,0.0,0.0,0,0,0,0,lexical
4c831b52efd5a0200d3f85447d6437a3,0,memory,1,1a2371ab2c921d1edad3b027b8c30168,7822c08381f47d253e30e315b8c7cf03,0.0,0.0,0,1,0,1,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,1,1a2371ab2c921d1edad3b027b8c30168,81874d7dc91a57a810a23414c15c22bc,0.0,0.0,0,1,0,1,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,1,1a2371ab2c921d1edad3b027b8c30168,ed068893e5c7da139200fb442044ba9a,0.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,1,1a2371ab2c921d1edad3b027b8c30168,1fbb0a7ac1cf2d8da88e43bd10e902aa,0.0,0.0,1,0,1,0,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,1,1a2371ab2c921d1edad3b027b8c30168,3d6c31142e7603dc99e28ec725358ac3,0.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,2,7822c08381f47d253e30e315b8c7cf03,81874d7dc91a57a810a23414c15c22bc,1.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,2,7822c08381f47d253e30e315b8c7cf03,ed068893e5c7da139200fb442044ba9a,1.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,2,7822c08381f47d253e30e315b8c7cf03,1fbb0a7ac1cf2d8da88e43bd10e902aa,1.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,memory,2,7822c08381f47d253e30e315b8c7cf03,3d6c31142e7603dc99e28ec725358ac3,1.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,fixed_audit,2,7822c08381f47d253e30e315b8c7cf03,81874d7dc91a57a810a23414c15c22bc,1.0,1.0,0,1,0,1,context
4c831b52efd5a0200d3f85447d6437a3,0,fixed_audit,2,7822c08381f47d253e30e315b8c7cf03,ed068893e5c7da139200fb442044ba9a,1.0,1.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,fixed_audit,2,7822c08381f47d253e30e315b8c7cf03,1fbb0a7ac1cf2d8da88e43bd10e902aa,1.0,1.0,1,0,1,0,context
4c831b52efd5a0200d3f85447d6437a3,0,adaptive,2,7822c08381f47d253e30e315b8c7cf03,81874d7dc91a57a810a23414c15c22bc,1.0,1.0,0,1,0,1,context
4c831b52efd5a0200d3f85447d6437a3,0,adaptive,2,7822c08381f47d253e30e315b8c7cf03,ed068893e5c7da139200fb442044ba9a,1.0,1.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,0,adaptive,2,7822c08381f47d253e30e315b8c7cf03,1fbb0a7ac1cf2d8da88e43bd10e902aa,1.0,1.0,1,0,1,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,1,1a2371ab2c921d1edad3b027b8c30168,7822c08381f47d253e30e315b8c7cf03,0.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,1,1a2371ab2c921d1edad3b027b8c30168,81874d7dc91a57a810a23414c15c22bc,0.0,0.0,0,1,0,1,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,1,1a2371ab2c921d1edad3b027b8c30168,ed068893e5c7da139200fb442044ba9a,0.0,0.0,1,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,1,1a2371ab2c921d1edad3b027b8c30168,1fbb0a7ac1cf2d8da88e43bd10e902aa,0.0,0.0,1,0,1,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,1,1a2371ab2c921d1edad3b027b8c30168,3d6c31142e7603dc99e28ec725358ac3,0.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,2,7822c08381f47d253e30e315b8c7cf03,81874d7dc91a57a810a23414c15c22bc,0.0,0.0,0,0,1,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,2,7822c08381f47d253e30e315b8c7cf03,ed068893e5c7da139200fb442044ba9a,0.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,2,7822c08381f47d253e30e315b8c7cf03,1fbb0a7ac1cf2d8da88e43bd10e902aa,0.0,0.0,0,0,0,0,context
4c831b52efd5a0200d3f85447d6437a3,1,memory,2,7822c08381f47d253e30e315b8c7cf03,3d6c31142e7603dc99e28ec725358ac3,0.0,0.0,0,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,1,121bb93b555953a400fa69759f06e298,b7956e54597e51fdf9dfea1b83dcf31d,0.0,0.0,0,1,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,1,121bb93b555953a400fa69759f06e298,84f89a702521d1d6ecc3c444cd60d600,0.0,0.0,0,1,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,2,2964c5a70ef10a43b721dd66835612c8,b7956e54597e51fdf9dfea1b83dcf31d,0.0,0.0,1,0,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,2,2964c5a70ef10a43b721dd66835612c8,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,2,2964c5a70ef10a43b721dd66835612c8,84f89a702521d1d6ecc3c444cd60d600,0.0,0.0,0,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,2,2964c5a70ef10a43b721dd66835612c8,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,1,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,0,source_rule,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,source_rule,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,source_rule,2,2964c5a70ef10a43b721dd66835612c8,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,2,2964c5a70ef10a43b721dd66835612c8,b7956e54597e51fdf9dfea1b83dcf31d,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,2,2964c5a70ef10a43b721dd66835612c8,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,2,b7956e54597e51fdf9dfea1b83dcf31d,84f89a702521d1d6ecc3c444cd60d600,1.0,1.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,2,b7956e54597e51fdf9dfea1b83dcf31d,2964c5a70ef10a43b721dd66835612c8,1.0,1.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,2,b7956e54597e51fdf9dfea1b83dcf31d,06db77f85f3558fa8de6466de9e3cb78,1.0,1.0,1,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,reattempt,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,reattempt,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,0,reattempt,2,2964c5a70ef10a43b721dd66835612c8,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,1,121bb93b555953a400fa69759f06e298,b7956e54597e51fdf9dfea1b83dcf31d,0.0,0.0,0,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,1,121bb93b555953a400fa69759f06e298,84f89a702521d1d6ecc3c444cd60d600,0.0,0.0,0,1,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,2,f14427c2e3a6b5b05f11fdc897b3511c,84f89a702521d1d6ecc3c444cd60d600,1.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,2,f14427c2e3a6b5b05f11fdc897b3511c,2964c5a70ef10a43b721dd66835612c8,1.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,2,f14427c2e3a6b5b05f11fdc897b3511c,b7956e54597e51fdf9dfea1b83dcf31d,1.0,0.0,1,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,2,f14427c2e3a6b5b05f11fdc897b3511c,06db77f85f3558fa8de6466de9e3cb78,1.0,0.0,1,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,2,f14427c2e3a6b5b05f11fdc897b3511c,84f89a702521d1d6ecc3c444cd60d600,1.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,2,f14427c2e3a6b5b05f11fdc897b3511c,2964c5a70ef10a43b721dd66835612c8,1.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,2,f14427c2e3a6b5b05f11fdc897b3511c,2964c5a70ef10a43b721dd66835612c8,1.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,2,f14427c2e3a6b5b05f11fdc897b3511c,b7956e54597e51fdf9dfea1b83dcf31d,1.0,0.0,1,0,0,0,context
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,2,2964c5a70ef10a43b721dd66835612c8,b7956e54597e51fdf9dfea1b83dcf31d,0.0,0.0,1,0,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,2,2964c5a70ef10a43b721dd66835612c8,84f89a702521d1d6ecc3c444cd60d600,0.0,0.0,0,1,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,2,2964c5a70ef10a43b721dd66835612c8,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,0,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,1,121bb93b555953a400fa69759f06e298,06db77f85f3558fa8de6466de9e3cb78,0.0,0.0,0,1,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,1,121bb93b555953a400fa69759f06e298,2964c5a70ef10a43b721dd66835612c8,0.0,0.0,0,0,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,1,121bb93b555953a400fa69759f06e298,f14427c2e3a6b5b05f11fdc897b3511c,0.0,0.0,0,1,0,0,lexical
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,2,f14427c2e3a6b5b05f11fdc897b3511c,84f89a702521d1d6ecc3c444cd60d600,1.0,0.0,0,0,0,0,evidence
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,2,f14427c2e3a6b5b05f11fdc897b3511c,2964c5a70ef10a43b721dd66835612c8,1.0,0.0,0,0,0,0,evidence
9246b58ea8656eecf7739094d072f0b8,0,memory,1,bf0f732e7286dad472c3a7a3848415a2,68ee1ba162e4656d81d903042bd952db,0.0,0.0,0,1,0,1,evidence
9246b58ea8656eecf7739094d072f0b8,0,memory,1,bf0f732e7286dad472c3a7a3848415a2,ee85b9ce062cb99f0861b9c43d6f6eed,0.0,0.0,0,0,0,0,evidence
9246b58ea8656eecf7739094d072f0b8,0,memory,1,bf0f732e7286dad472c3a7a3848415a2,219e48732fca0fa8874dcbe6b284c293,0.0,0.0,0,1,0,1,evidence
9246b58ea8656eecf7739094d072f0b8,0,memory,1,bf0f732e7286dad472c3a7a3848415a2,b11790152549a1c873fad7165cdc8ff1,0.0,0.0,0,0,0,1,context
9246b58ea8656eecf7739094d072f0b8,0,memory,1,bf0f732e7286dad472c3a7a3848415a2,363e5b4e5f1d5e1fd5819d862a4340cf,0.0,0.0,0,0,0,1,context
9246b58ea8656eecf7739094d072f0b8,0,memory,2,219e48732fca0fa8874dcbe6b284c293,b11790152549a1c873fad7165cdc8ff1,1.0,0.0,0,0,0,0,evidence
9246b58ea8656eecf7739094d072f0b8,0,memory,2,219e48732fca0fa8874dcbe6b284c293,363e5b4e5f1d5e1fd5819d862a4340cf,1.0,0.0,0,0,0,0,evidence
